OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,comb,down,0,0.0,2.5,300,600,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.023497793823480606
0,comb,down,0,0.0,2.5,600,1000,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.095938533544540405
0,comb,down_correlated,1,0.0,2.5,100,140,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0144586219937
0,comb,down_correlated,1,0.0,2.5,70,100,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0156879001081
0,comb,down_correlated,1,0.0,2.5,200,300,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0303706724518
0,comb,down_correlated,1,0.0,2.5,300,600,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0498034108477
0,comb,down_correlated,1,0.0,2.5,140,200,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0107007481691
0,comb,down_correlated,1,0.0,2.5,50,70,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0119192573661
0,comb,down_correlated,1,0.0,2.5,20,30,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0466448020099
0,comb,down_correlated,1,0.0,2.5,600,1000,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.08337032143
0,comb,down_correlated,1,0.0,2.5,30,50,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0105414929314
0,comb,down_correlated,0,0.0,2.5,100,140,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.00578344821722
0,comb,down_correlated,0,0.0,2.5,70,100,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.00627516034859
0,comb,down_correlated,0,0.0,2.5,200,300,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0121482700755
0,comb,down_correlated,0,0.0,2.5,300,600,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0199213652253
0,comb,down_correlated,0,0.0,2.5,140,200,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.00428029875654
0,comb,down_correlated,0,0.0,2.5,50,70,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.00476770346872
0,comb,down_correlated,0,0.0,2.5,20,30,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0186579215913
0,comb,down_correlated,0,0.0,2.5,600,1000,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0333481205312
0,comb,down_correlated,0,0.0,2.5,30,50,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.00421659665596
0,comb,down_uncorrelated,1,0.0,2.5,100,140,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0166867421505
0,comb,down_uncorrelated,1,0.0,2.5,70,100,0,1,0.90894+0.00422186*log(x+19)*log(x+18)*(3-0.460651*log(x+18))-0.0134866500362
