OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
1,mujets,down_correlated,0,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0220913778709 
1,mujets,down_correlated,0,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0264542925373 
1,mujets,down_correlated,0,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0387283120593 
1,mujets,down_correlated,0,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.00988204746849 
1,mujets,down_uncorrelated,1,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.074588058961 
1,mujets,down_uncorrelated,1,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0339632013817 
1,mujets,down_uncorrelated,1,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.147833518425 
1,mujets,down_uncorrelated,1,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.137438042703 
1,mujets,down_uncorrelated,1,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0847789826138 
1,mujets,down_uncorrelated,1,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0189701149079 
1,mujets,down_uncorrelated,1,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0629618789627 
1,mujets,down_uncorrelated,1,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.210881332678 
1,mujets,down_uncorrelated,1,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0193446290265 
1,mujets,down_uncorrelated,0,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0248626863144 
1,mujets,down_uncorrelated,0,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0113210671272 
1,mujets,down_uncorrelated,0,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0492778417329 
1,mujets,down_uncorrelated,0,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0458126796906 
1,mujets,down_uncorrelated,0,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0282596596234 
1,mujets,down_uncorrelated,0,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.00632337192845 
1,mujets,down_uncorrelated,0,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0209872932096 
1,mujets,down_uncorrelated,0,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.0702937775451 
1,mujets,down_uncorrelated,0,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))-0.00644820996824 
1,mujets,up,1,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.10130481421947479 
1,mujets,up,1,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.035399273037910461 
1,mujets,up,1,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.068935662508010864 
1,mujets,up,1,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0999307781457901 
1,mujets,up,1,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.15480697154998779 
1,mujets,up,1,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.14670386910438538 
1,mujets,up,1,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.31118926405906677 
1,mujets,up,1,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.20339161157608032 
1,mujets,up,1,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.24076934158802032 
1,mujets,up,0,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.033768270164728165 
1,mujets,up,0,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.011799757368862629 
1,mujets,up,0,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.022978555411100388 
1,mujets,up,0,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.033310260623693466 
1,mujets,up,0,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.051602326333522797 
1,mujets,up,0,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.048901289701461792 
1,mujets,up,0,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.10372975468635559 
1,mujets,up,0,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.067797206342220306 
1,mujets,up,0,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.080256447196006775 
1,mujets,up_correlated,1,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.13565330774 
1,mujets,up_correlated,1,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0939822396665 
1,mujets,up_correlated,1,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.273832081568 
1,mujets,up_correlated,1,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.149929757145 
1,mujets,up_correlated,1,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.119726978235 
1,mujets,up_correlated,1,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.066274129989 
1,mujets,up_correlated,1,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0793628828958 
1,mujets,up_correlated,1,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.1161849361 
1,mujets,up_correlated,1,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0296461440906 
1,mujets,up_correlated,0,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0452177720842 
1,mujets,up_correlated,0,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0313274145425 
1,mujets,up_correlated,0,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0912773593036 
1,mujets,up_correlated,0,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0499765901936 
1,mujets,up_correlated,0,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0399089936284 
1,mujets,up_correlated,0,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0220913778709 
1,mujets,up_correlated,0,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0264542925373 
1,mujets,up_correlated,0,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0387283120593 
1,mujets,up_correlated,0,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.00988204746849 
1,mujets,up_uncorrelated,1,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.074588058961 
1,mujets,up_uncorrelated,1,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0339632013817 
1,mujets,up_uncorrelated,1,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.147833518425 
1,mujets,up_uncorrelated,1,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.137438042703 
1,mujets,up_uncorrelated,1,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0847789826138 
1,mujets,up_uncorrelated,1,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0189701149079 
1,mujets,up_uncorrelated,1,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0629618789627 
1,mujets,up_uncorrelated,1,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.210881332678 
1,mujets,up_uncorrelated,1,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0193446290265 
1,mujets,up_uncorrelated,0,0.0,2.5,100.0,140.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0248626863144 
1,mujets,up_uncorrelated,0,0.0,2.5,70.0,100.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0113210671272 
1,mujets,up_uncorrelated,0,0.0,2.5,200.0,300.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0492778417329 
1,mujets,up_uncorrelated,0,0.0,2.5,300.0,600.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0458126796906 
1,mujets,up_uncorrelated,0,0.0,2.5,140.0,200.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0282596596234 
1,mujets,up_uncorrelated,0,0.0,2.5,50.0,70.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.00632337192845 
1,mujets,up_uncorrelated,0,0.0,2.5,20.0,30.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0209872932096 
1,mujets,up_uncorrelated,0,0.0,2.5,600.0,1000.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.0702937775451 
1,mujets,up_uncorrelated,0,0.0,2.5,30.0,50.0,0.0,1.0,1.14598+-0.00768627*log(x+19)*log(x+18)*(3-0.392337*log(x+18))+0.00644820996824 
2,comb,central,1,0.0,2.5,20.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18)) 
2,comb,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18)) 
2,comb,down,1,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.17599718272686005 
2,comb,down,1,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.053741876035928726 
2,comb,down,1,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.051458299160003662 
2,comb,down,1,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.057268578559160233 
2,comb,down,1,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.052694782614707947 
2,comb,down,1,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.060715518891811371 
2,comb,down,1,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.32975783944129944 
2,comb,down,1,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.1707172691822052 
2,comb,down,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.29897284507751465 
2,comb,down,0,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.050284910947084427 
2,comb,down,0,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0153548214584589 
2,comb,down,0,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.014702371321618557 
2,comb,down,0,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.016362451016902924 
2,comb,down,0,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.015055651776492596 
2,comb,down,0,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.017347291111946106 
2,comb,down,0,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.094216525554656982 
2,comb,down,0,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.048776362091302872 
2,comb,down,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.085420817136764526 
2,comb,down_correlated,1,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0181994976282 
2,comb,down_correlated,1,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0290182844005 
2,comb,down_correlated,1,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.310892852623 
2,comb,down_correlated,1,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.108502488568 
2,comb,down_correlated,1,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.022524207848 
2,comb,down_correlated,1,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0350790927284 
2,comb,down_correlated,1,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.14535274083 
2,comb,down_correlated,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.132838519036 
2,comb,down_correlated,1,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0402196685687 
2,comb,down_correlated,0,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.00519985422087 
2,comb,down_correlated,0,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.00829093861008 
2,comb,down_correlated,0,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0888265292341 
2,comb,down_correlated,0,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.031000709554 
2,comb,down_correlated,0,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.00643548926898 
2,comb,down_correlated,0,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0100225979717 
2,comb,down_correlated,0,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0415293564754 
2,comb,down_correlated,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0379538807482 
2,comb,down_correlated,0,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0114913334176 
2,comb,down_uncorrelated,1,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.049452182974 
2,comb,down_uncorrelated,1,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0493723532013 
2,comb,down_uncorrelated,1,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.109935739688 
2,comb,down_uncorrelated,1,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.131801350417 
2,comb,down_uncorrelated,1,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0563829255637 
2,comb,down_uncorrelated,1,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0376485564902 
2,comb,down_uncorrelated,1,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0992350193281 
2,comb,down_uncorrelated,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.267840792177 
2,comb,down_uncorrelated,1,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0356450206913 
2,comb,down_uncorrelated,0,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0141291955361 
2,comb,down_uncorrelated,0,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0141063865056 
2,comb,down_uncorrelated,0,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.031410211585 
2,comb,down_uncorrelated,0,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0376575292075 
2,comb,down_uncorrelated,0,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0161094067796 
2,comb,down_uncorrelated,0,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0107567305617 
2,comb,down_uncorrelated,0,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0283528626367 
2,comb,down_uncorrelated,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.0765259363645 
2,comb,down_uncorrelated,0,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))-0.010184291743 
2,comb,up,1,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.17599718272686005 
2,comb,up,1,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.053741876035928726 
2,comb,up,1,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.051458299160003662 
2,comb,up,1,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.057268578559160233 
2,comb,up,1,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.052694782614707947 
2,comb,up,1,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.060715518891811371 
2,comb,up,1,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.32975783944129944 
2,comb,up,1,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.1707172691822052 
2,comb,up,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.29897284507751465 
2,comb,up,0,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.050284910947084427 
2,comb,up,0,0.0,2.5,30.0,50.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.0153548214584589 
2,comb,up,0,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.014702371321618557 
2,comb,up,0,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.016362451016902924 
2,comb,up,0,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.015055651776492596 
2,comb,up,0,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.017347291111946106 
2,comb,up,0,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.094216525554656982 
2,comb,up,0,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.048776362091302872 
2,comb,up,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.085420817136764526 
2,comb,up_correlated,1,0.0,2.5,100.0,140.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.0181994976282 
2,comb,up_correlated,1,0.0,2.5,70.0,100.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.0290182844005 
2,comb,up_correlated,1,0.0,2.5,200.0,300.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.310892852623 
2,comb,up_correlated,1,0.0,2.5,300.0,600.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.108502488568 
2,comb,up_correlated,1,0.0,2.5,140.0,200.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.022524207848 
2,comb,up_correlated,1,0.0,2.5,50.0,70.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.0350790927284 
2,comb,up_correlated,1,0.0,2.5,20.0,30.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.14535274083 
2,comb,up_correlated,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.869238+0.0010687*log(x+19)*log(x+18)*(3- -0.00710119*log(x+18))+0.132838519036 
